,id,id_attack,tpl,section,tn,sz
22561,57,13,3,7,2,9
22562,57,13,3,7,0,4
22563,57,13,3,7,0,5
22564,57,13,3,7,0,5
22565,57,13,3,7,0,4
22566,57,13,3,7,0,4
22567,57,13,3,7,0,4
22568,57,62,3,7,0,5
22569,57,62,3,7,1,8
22570,57,62,3,7,0,7
22571,57,62,3,7,0,4
22572,57,62,3,7,0,5
22573,57,62,3,7,0,6
22574,57,62,3,7,0,5
22575,57,50,3,7,0,8
22576,57,50,3,7,0,8
22577,57,50,3,7,2,12
22578,57,50,3,7,0,8
22579,57,50,3,7,0,8
22580,57,50,3,7,0,8
22581,57,50,3,7,0,8
22582,57,48,3,7,0,5
22583,57,48,3,7,0,4
22584,57,48,3,7,0,4
22585,57,48,3,7,0,4
22586,57,48,3,7,0,4
22587,57,48,3,7,0,4
22588,57,48,3,7,0,4
22589,57,51,3,7,1,8
22590,57,51,3,7,2,8
22591,57,51,3,7,0,7
22592,57,51,3,7,0,5
22593,57,51,3,7,0,4
22594,57,51,3,7,0,4
22595,57,51,3,7,0,4
22596,57,74,3,7,0,5
22597,57,74,3,7,0,4
22598,57,74,3,7,1,7
22599,57,74,3,7,0,4
22600,57,74,3,7,0,4
22601,57,74,3,7,0,4
22602,57,74,3,7,0,4
22603,57,73,3,7,0,5
22604,57,73,3,7,0,4
22605,57,73,3,7,0,8
22606,57,73,3,7,0,4
22607,57,73,3,7,0,5
22608,57,73,3,7,0,4
22609,57,73,3,7,0,5
22610,57,53,3,7,0,7
22611,57,53,3,7,0,4
22612,57,53,3,7,0,8
22613,57,53,3,7,1,6
22614,57,53,3,7,0,4
22615,57,53,3,7,0,4
22616,57,53,3,7,0,5
22617,57,18,3,7,0,7
22618,57,18,3,7,1,8
22619,57,18,3,7,0,4
22620,57,18,3,7,0,4
22621,57,18,3,7,0,4
22622,57,18,3,7,0,4
22623,57,18,3,7,0,5
22624,57,9,3,7,1,7
22625,57,9,3,7,1,6
22626,57,9,3,7,2,7
22627,57,9,3,7,1,6
22628,57,9,3,7,0,6
22629,57,9,3,7,0,4
22630,57,9,3,7,0,4
22631,57,56,3,7,1,10
22632,57,56,3,7,1,9
22633,57,56,3,7,0,6
22634,57,56,3,7,1,7
22635,57,56,3,7,1,8
22636,57,56,3,7,2,10
22637,57,56,3,7,2,7
22638,57,20,3,7,2,7
22639,57,20,3,7,0,7
22640,57,20,3,7,0,4
22641,57,20,3,7,0,4
22642,57,20,3,7,0,4
22643,57,20,3,7,0,4
22644,57,20,3,7,0,5
22645,57,68,3,7,0,4
22646,57,68,3,7,0,4
22647,57,68,3,7,0,4
22648,57,68,3,7,0,4
22649,57,68,3,7,0,4
22650,57,68,3,7,0,4
22651,57,68,3,7,0,4
22652,57,72,3,7,0,4
22653,57,72,3,7,0,5
22654,57,72,3,7,0,4
22655,57,72,3,7,0,4
22656,57,72,3,7,0,4
22657,57,72,3,7,0,8
22658,57,72,3,7,0,4
22659,57,3,3,7,0,6
22660,57,3,3,7,1,7
22661,57,3,3,7,1,7
22662,57,3,3,7,1,7
22663,57,3,3,7,1,7
22664,57,3,3,7,1,9
22665,57,3,3,7,1,7
22666,57,15,3,7,0,9
22667,57,15,3,7,0,7
22668,57,15,3,7,1,14
22669,57,15,3,7,1,7
22670,57,15,3,7,1,7
22671,57,15,3,7,1,6
22672,57,15,3,7,0,4
22673,57,26,3,7,0,7
22674,57,26,3,7,1,10
22675,57,26,3,7,1,8
22676,57,26,3,7,1,10
22677,57,26,3,7,1,9
22678,57,26,3,7,1,9
22679,57,26,3,7,1,8
22680,57,63,3,7,0,11
22681,57,63,3,7,0,11
22682,57,63,3,7,1,11
22683,57,63,3,7,0,9
22684,57,63,3,7,0,8
22685,57,63,3,7,0,7
22686,57,63,3,7,0,6
22687,57,40,3,7,1,6
22688,57,40,3,7,1,7
22689,57,40,3,7,0,8
22690,57,40,3,7,0,6
22691,57,40,3,7,0,6
22692,57,40,3,7,0,8
22693,57,40,3,7,0,6
22694,57,25,3,7,0,7
22695,57,25,3,7,1,6
22696,57,25,3,7,2,7
22697,57,25,3,7,0,6
22698,57,25,3,7,0,5
22699,57,25,3,7,1,7
22700,57,25,3,7,0,5
22701,57,64,3,7,0,4
22702,57,64,3,7,0,5
22703,57,64,3,7,0,6
22704,57,64,3,7,1,9
22705,57,64,3,7,0,5
22706,57,64,3,7,0,4
22707,57,64,3,7,0,4
22708,57,10,3,7,2,8
22709,57,10,3,7,0,4
22710,57,10,3,7,0,4
22711,57,10,3,7,0,5
22712,57,10,3,7,0,4
22713,57,10,3,7,0,4
22714,57,10,3,7,0,4
22715,57,12,3,7,0,8
22716,57,12,3,7,1,7
22717,57,12,3,7,2,10
22718,57,12,3,7,0,5
22719,57,12,3,7,1,8
22720,57,12,3,7,1,8
22721,57,12,3,7,0,4
22722,57,7,3,7,1,5
22723,57,7,3,7,0,8
22724,57,7,3,7,0,4
22725,57,7,3,7,0,4
22726,57,7,3,7,0,4
22727,57,7,3,7,0,4
22728,57,7,3,7,0,5
22729,57,52,3,7,0,5
22730,57,52,3,7,1,7
22731,57,52,3,7,0,7
22732,57,52,3,7,0,5
22733,57,52,3,7,0,4
22734,57,52,3,7,0,5
22735,57,52,3,7,0,4
22736,57,55,3,7,2,7
22737,57,55,3,7,2,8
22738,57,55,3,7,1,9
22739,57,55,3,7,1,8
22740,57,55,3,7,1,9
22741,57,55,3,7,1,6
22742,57,55,3,7,0,5
22743,57,1,3,7,0,4
22744,57,1,3,7,0,5
22745,57,1,3,7,0,5
22746,57,1,3,7,1,6
22747,57,1,3,7,0,6
22748,57,1,3,7,0,5
22749,57,1,3,7,0,4
22750,57,70,3,7,0,5
22751,57,70,3,7,0,4
22752,57,70,3,7,0,5
22753,57,70,3,7,0,4
22754,57,70,3,7,0,4
22755,57,70,3,7,0,4
22756,57,70,3,7,0,5
22757,57,66,3,7,0,6
22758,57,66,3,7,0,5
22759,57,66,3,7,0,6
22760,57,66,3,7,0,5
22761,57,66,3,7,0,4
22762,57,66,3,7,0,7
22763,57,66,3,7,0,5
22764,57,61,3,7,0,8
22765,57,61,3,7,0,7
22766,57,61,3,7,1,7
22767,57,61,3,7,0,7
22768,57,61,3,7,1,14
22769,57,61,3,7,0,6
22770,57,61,3,7,0,5
22771,57,2,3,7,2,7
22772,57,2,3,7,1,13
22773,57,2,3,7,1,7
22774,57,2,3,7,0,6
22775,57,2,3,7,0,4
22776,57,2,3,7,0,4
22777,57,2,3,7,0,6
22778,57,27,3,7,0,5
22779,57,27,3,7,0,11
22780,57,27,3,7,1,5
22781,57,27,3,7,0,4
22782,57,27,3,7,0,8
22783,57,27,3,7,0,5
22784,57,27,3,7,0,6
22785,57,58,3,7,0,5
22786,57,58,3,7,0,5
22787,57,58,3,7,0,4
22788,57,58,3,7,0,4
22789,57,58,3,7,0,4
22790,57,58,3,7,0,4
22791,57,58,3,7,0,4
22792,57,11,3,7,2,8
22793,57,11,3,7,2,9
22794,57,11,3,7,0,4
22795,57,11,3,7,0,4
22796,57,11,3,7,0,4
22797,57,11,3,7,0,4
22798,57,11,3,7,0,6
22799,57,71,3,7,0,4
22800,57,71,3,7,0,4
22801,57,71,3,7,0,7
22802,57,71,3,7,0,4
22803,57,71,3,7,0,5
22804,57,71,3,7,0,5
22805,57,71,3,7,0,5
22806,57,19,3,7,0,5
22807,57,19,3,7,0,4
22808,57,19,3,7,0,4
22809,57,19,3,7,0,4
22810,57,19,3,7,0,5
22811,57,19,3,7,0,4
22812,57,19,3,7,0,7
22813,57,17,3,7,0,6
22814,57,17,3,7,0,5
22815,57,17,3,7,0,6
22816,57,17,3,7,0,4
22817,57,17,3,7,0,5
22818,57,17,3,7,0,6
22819,57,17,3,7,0,4
22820,57,41,3,7,0,5
22821,57,41,3,7,0,5
22822,57,41,3,7,0,5
22823,57,41,3,7,0,4
22824,57,41,3,7,0,4
22825,57,41,3,7,0,4
22826,57,41,3,7,0,6
22827,57,69,3,7,0,6
22828,57,69,3,7,0,5
22829,57,69,3,7,0,6
22830,57,69,3,7,0,4
22831,57,69,3,7,0,4
22832,57,69,3,7,0,4
22833,57,69,3,7,0,4
22834,57,47,3,7,0,5
22835,57,47,3,7,0,4
22836,57,47,3,7,0,4
22837,57,47,3,7,0,4
22838,57,47,3,7,0,4
22839,57,47,3,7,0,4
22840,57,47,3,7,0,5
22841,57,45,3,7,0,5
22842,57,45,3,7,0,6
22843,57,45,3,7,0,6
22844,57,45,3,7,0,4
22845,57,45,3,7,0,5
22846,57,45,3,7,0,4
22847,57,45,3,7,0,5
22848,10,49,3,7,4,12
22849,10,49,3,7,0,14
22850,10,49,3,7,0,8
22851,10,49,3,7,2,10
22852,10,49,3,7,0,8
22853,10,49,3,7,2,14
22854,10,49,3,7,0,8
22855,10,54,3,7,1,7
22856,10,54,3,7,2,9
22857,10,54,3,7,2,6
22858,10,54,3,7,1,6
22859,10,54,3,7,1,5
22860,10,54,3,7,0,6
22861,10,54,3,7,0,6
22862,10,24,3,7,0,4
22863,10,24,3,7,1,4
22864,10,24,3,7,1,5
22865,10,24,3,7,0,4
22866,10,24,3,7,0,4
22867,10,24,3,7,0,4
22868,10,24,3,7,0,4
22869,10,67,3,7,0,8
22870,10,67,3,7,0,4
22871,10,67,3,7,1,8
22872,10,67,3,7,0,5
22873,10,67,3,7,0,4
22874,10,67,3,7,0,4
22875,10,67,3,7,0,4
22876,10,44,3,7,0,4
22877,10,44,3,7,0,4
22878,10,44,3,7,0,4
22879,10,44,3,7,0,4
22880,10,44,3,7,0,4
22881,10,44,3,7,0,5
22882,10,44,3,7,0,4
22883,10,42,3,7,1,5
22884,10,42,3,7,0,4
22885,10,42,3,7,0,4
22886,10,42,3,7,0,4
22887,10,42,3,7,0,4
22888,10,42,3,7,0,4
22889,10,42,3,7,0,4
22890,10,43,3,7,0,4
22891,10,43,3,7,0,4
22892,10,43,3,7,1,4
22893,10,43,3,7,2,7
22894,10,43,3,7,1,5
22895,10,43,3,7,2,8
22896,10,43,3,7,2,7
22897,10,8,3,7,5,21
22898,10,8,3,7,3,10
22899,10,8,3,7,3,8
22900,10,8,3,7,2,7
22901,10,8,3,7,2,6
22902,10,8,3,7,1,6
22903,10,8,3,7,0,6
22904,10,6,3,7,2,6
22905,10,6,3,7,2,7
22906,10,6,3,7,3,8
22907,10,6,3,7,1,5
22908,10,6,3,7,2,7
22909,10,6,3,7,0,4
22910,10,6,3,7,0,4
22911,10,65,3,7,0,5
22912,10,65,3,7,1,6
22913,10,65,3,7,1,6
22914,10,65,3,7,0,5
22915,10,65,3,7,0,5
22916,10,65,3,7,1,4
22917,10,65,3,7,0,4
22918,10,13,3,7,2,9
22919,10,13,3,7,0,4
22920,10,13,3,7,1,5
22921,10,13,3,7,1,5
22922,10,13,3,7,0,4
22923,10,13,3,7,0,4
22924,10,13,3,7,0,4
22925,10,62,3,7,0,5
22926,10,62,3,7,1,8
22927,10,62,3,7,2,7
22928,10,62,3,7,0,4
22929,10,62,3,7,1,5
22930,10,62,3,7,2,6
22931,10,62,3,7,0,5
22932,10,50,3,7,2,8
22933,10,50,3,7,0,8
22934,10,50,3,7,4,12
22935,10,50,3,7,0,8
22936,10,50,3,7,2,8
22937,10,50,3,7,0,8
22938,10,50,3,7,0,8
22939,10,48,3,7,1,5
22940,10,48,3,7,0,4
22941,10,48,3,7,1,4
22942,10,48,3,7,0,4
22943,10,48,3,7,0,4
22944,10,48,3,7,0,4
22945,10,48,3,7,0,4
22946,10,51,3,7,2,8
22947,10,51,3,7,2,8
22948,10,51,3,7,3,7
22949,10,51,3,7,2,5
22950,10,51,3,7,0,4
22951,10,51,3,7,1,4
22952,10,51,3,7,0,4
22953,10,74,3,7,0,5
22954,10,74,3,7,0,4
22955,10,74,3,7,1,7
22956,10,74,3,7,0,4
22957,10,74,3,7,0,4
22958,10,74,3,7,0,4
22959,10,74,3,7,0,4
22960,10,73,3,7,0,5
22961,10,73,3,7,0,4
22962,10,73,3,7,2,8
22963,10,73,3,7,0,4
22964,10,73,3,7,0,5
22965,10,73,3,7,0,4
22966,10,73,3,7,1,5
22967,10,53,3,7,0,7
22968,10,53,3,7,0,4
22969,10,53,3,7,2,8
22970,10,53,3,7,2,6
22971,10,53,3,7,0,4
22972,10,53,3,7,0,4
22973,10,53,3,7,1,5
22974,10,18,3,7,2,7
22975,10,18,3,7,3,8
22976,10,18,3,7,0,4
22977,10,18,3,7,0,4
22978,10,18,3,7,0,4
22979,10,18,3,7,0,4
22980,10,18,3,7,1,5
22981,10,9,3,7,3,7
22982,10,9,3,7,2,6
22983,10,9,3,7,2,7
22984,10,9,3,7,2,6
22985,10,9,3,7,1,6
22986,10,9,3,7,0,4
22987,10,9,3,7,1,4
22988,10,56,3,7,3,10
22989,10,56,3,7,3,9
22990,10,56,3,7,1,6
22991,10,56,3,7,2,7
22992,10,56,3,7,2,8
22993,10,56,3,7,3,10
22994,10,56,3,7,2,7
22995,10,20,3,7,2,7
22996,10,20,3,7,1,7
22997,10,20,3,7,0,4
22998,10,20,3,7,0,4
22999,10,20,3,7,0,4
23000,10,20,3,7,1,4
23001,10,20,3,7,1,5
23002,10,68,3,7,0,4
23003,10,68,3,7,0,4
23004,10,68,3,7,0,4
23005,10,68,3,7,0,4
23006,10,68,3,7,0,4
23007,10,68,3,7,0,4
23008,10,68,3,7,0,4
23009,10,72,3,7,0,4
23010,10,72,3,7,0,5
23011,10,72,3,7,0,4
23012,10,72,3,7,0,4
23013,10,72,3,7,0,4
23014,10,72,3,7,0,8
23015,10,72,3,7,0,4
23016,10,3,3,7,0,6
23017,10,3,3,7,2,7
23018,10,3,3,7,2,7
23019,10,3,3,7,2,7
23020,10,3,3,7,2,7
23021,10,3,3,7,2,9
23022,10,3,3,7,2,7
23023,10,15,3,7,4,9
23024,10,15,3,7,2,7
23025,10,15,3,7,2,14
23026,10,15,3,7,2,7
23027,10,15,3,7,2,7
23028,10,15,3,7,1,6
23029,10,15,3,7,0,4
23030,10,26,3,7,2,7
23031,10,26,3,7,2,10
23032,10,26,3,7,2,8
23033,10,26,3,7,1,10
23034,10,26,3,7,2,9
23035,10,26,3,7,2,9
23036,10,26,3,7,2,8
23037,10,63,3,7,0,11
23038,10,63,3,7,2,11
23039,10,63,3,7,1,11
23040,10,63,3,7,1,9
23041,10,63,3,7,0,8
23042,10,63,3,7,0,7
23043,10,63,3,7,0,6
23044,10,40,3,7,3,6
23045,10,40,3,7,1,7
23046,10,40,3,7,1,8
23047,10,40,3,7,0,6
23048,10,40,3,7,0,6
23049,10,40,3,7,2,8
23050,10,40,3,7,1,6
23051,10,25,3,7,2,7
23052,10,25,3,7,2,6
23053,10,25,3,7,2,7
23054,10,25,3,7,0,6
23055,10,25,3,7,1,5
23056,10,25,3,7,2,7
23057,10,25,3,7,1,5
23058,10,64,3,7,0,4
23059,10,64,3,7,0,5
23060,10,64,3,7,1,6
23061,10,64,3,7,1,9
23062,10,64,3,7,0,5
23063,10,64,3,7,0,4
23064,10,64,3,7,0,4
23065,10,57,3,7,0,4
23066,10,57,3,7,1,4
23067,10,57,3,7,0,4
23068,10,57,3,7,0,4
23069,10,57,3,7,0,4
23070,10,57,3,7,0,5
23071,10,57,3,7,0,4
23072,10,12,3,7,2,8
23073,10,12,3,7,3,7
23074,10,12,3,7,2,10
23075,10,12,3,7,1,5
23076,10,12,3,7,2,8
23077,10,12,3,7,2,8
23078,10,12,3,7,1,4
23079,10,7,3,7,1,5
23080,10,7,3,7,2,8
23081,10,7,3,7,0,4
23082,10,7,3,7,0,4
23083,10,7,3,7,0,4
23084,10,7,3,7,0,4
23085,10,7,3,7,0,5
23086,10,52,3,7,0,5
23087,10,52,3,7,2,7
23088,10,52,3,7,1,7
23089,10,52,3,7,1,5
23090,10,52,3,7,0,4
23091,10,52,3,7,0,5
23092,10,52,3,7,0,4
23093,10,55,3,7,2,7
23094,10,55,3,7,2,8
23095,10,55,3,7,2,9
23096,10,55,3,7,2,8
23097,10,55,3,7,2,9
23098,10,55,3,7,2,6
23099,10,55,3,7,1,5
23100,10,1,3,7,0,4
23101,10,1,3,7,1,5
23102,10,1,3,7,1,5
23103,10,1,3,7,2,6
23104,10,1,3,7,3,6
23105,10,1,3,7,2,5
23106,10,1,3,7,0,4
23107,10,70,3,7,0,5
23108,10,70,3,7,0,4
23109,10,70,3,7,0,5
23110,10,70,3,7,1,4
23111,10,70,3,7,0,4
23112,10,70,3,7,0,4
23113,10,70,3,7,0,5
23114,10,66,3,7,0,6
23115,10,66,3,7,1,5
23116,10,66,3,7,0,6
23117,10,66,3,7,0,5
23118,10,66,3,7,0,4
23119,10,66,3,7,0,7
23120,10,66,3,7,0,5
23121,10,61,3,7,3,8
23122,10,61,3,7,2,7
23123,10,61,3,7,2,7
23124,10,61,3,7,1,7
23125,10,61,3,7,1,14
23126,10,61,3,7,0,6
23127,10,61,3,7,0,5
23128,10,2,3,7,2,7
23129,10,2,3,7,5,13
23130,10,2,3,7,2,7
23131,10,2,3,7,2,6
23132,10,2,3,7,0,4
23133,10,2,3,7,0,4
23134,10,2,3,7,2,6
23135,10,27,3,7,0,5
23136,10,27,3,7,4,11
23137,10,27,3,7,1,5
23138,10,27,3,7,0,4
23139,10,27,3,7,3,8
23140,10,27,3,7,1,5
23141,10,27,3,7,0,6
23142,10,58,3,7,0,5
23143,10,58,3,7,0,5
23144,10,58,3,7,0,4
23145,10,58,3,7,0,4
23146,10,58,3,7,0,4
23147,10,58,3,7,0,4
23148,10,58,3,7,0,4
23149,10,11,3,7,3,8
23150,10,11,3,7,3,9
23151,10,11,3,7,0,4
23152,10,11,3,7,0,4
23153,10,11,3,7,0,4
23154,10,11,3,7,0,4
23155,10,11,3,7,2,6
23156,10,71,3,7,0,4
23157,10,71,3,7,0,4
23158,10,71,3,7,0,7
23159,10,71,3,7,0,4
23160,10,71,3,7,2,5
23161,10,71,3,7,1,5
23162,10,71,3,7,1,5
23163,10,19,3,7,0,5
23164,10,19,3,7,0,4
23165,10,19,3,7,0,4
23166,10,19,3,7,0,4
23167,10,19,3,7,1,5
23168,10,19,3,7,0,4
23169,10,19,3,7,1,7
23170,10,17,3,7,2,6
23171,10,17,3,7,1,5
23172,10,17,3,7,1,6
23173,10,17,3,7,1,4
23174,10,17,3,7,1,5
23175,10,17,3,7,1,6
23176,10,17,3,7,0,4
23177,10,41,3,7,0,5
23178,10,41,3,7,0,5
23179,10,41,3,7,1,5
23180,10,41,3,7,0,4
23181,10,41,3,7,0,4
23182,10,41,3,7,0,4
23183,10,41,3,7,1,6
23184,10,69,3,7,1,6
23185,10,69,3,7,1,5
23186,10,69,3,7,1,6
23187,10,69,3,7,0,4
23188,10,69,3,7,0,4
23189,10,69,3,7,0,4
23190,10,69,3,7,0,4
23191,10,47,3,7,0,5
23192,10,47,3,7,0,4
23193,10,47,3,7,0,4
23194,10,47,3,7,0,4
23195,10,47,3,7,0,4
23196,10,47,3,7,0,4
23197,10,47,3,7,0,5
23198,10,45,3,7,0,5
23199,10,45,3,7,0,6
23200,10,45,3,7,1,6
23201,10,45,3,7,0,4
23202,10,45,3,7,0,5
23203,10,45,3,7,0,4
23204,10,45,3,7,1,5
23205,10,49,3,7,6,12
23206,10,49,3,7,2,14
23207,10,49,3,7,0,8
23208,10,49,3,7,2,10
23209,10,49,3,7,0,8
23210,10,49,3,7,4,14
23211,10,49,3,7,2,8
23212,10,54,3,7,1,7
23213,10,54,3,7,2,9
23214,10,54,3,7,2,6
23215,10,54,3,7,1,6
23216,10,54,3,7,1,5
23217,10,54,3,7,1,6
23218,10,54,3,7,2,6
23219,10,24,3,7,1,4
23220,10,24,3,7,1,4
23221,10,24,3,7,2,5
23222,10,24,3,7,0,4
23223,10,24,3,7,1,4
23224,10,24,3,7,1,4
23225,10,24,3,7,1,4
23226,10,67,3,7,2,8
23227,10,67,3,7,1,4
23228,10,67,3,7,1,8
23229,10,67,3,7,2,5
23230,10,67,3,7,0,4
23231,10,67,3,7,0,4
23232,10,67,3,7,0,4
23233,10,44,3,7,0,4
23234,10,44,3,7,1,4
23235,10,44,3,7,0,4
23236,10,44,3,7,0,4
23237,10,44,3,7,0,4
23238,10,44,3,7,1,5
23239,10,44,3,7,1,4
23240,10,42,3,7,1,5
23241,10,42,3,7,0,4
23242,10,42,3,7,0,4
23243,10,42,3,7,0,4
23244,10,42,3,7,1,4
23245,10,42,3,7,0,4
23246,10,42,3,7,0,4
23247,10,43,3,7,0,4
23248,10,43,3,7,0,4
23249,10,43,3,7,0,4
23250,10,43,3,7,3,7
23251,10,43,3,7,3,5
23252,10,43,3,7,2,8
23253,10,43,3,7,2,7
23254,10,8,3,7,5,21
23255,10,8,3,7,3,10
23256,10,8,3,7,3,8
23257,10,8,3,7,2,7
23258,10,8,3,7,1,6
23259,10,8,3,7,1,6
23260,10,8,3,7,0,6
23261,10,6,3,7,2,6
23262,10,6,3,7,2,7
23263,10,6,3,7,3,8
23264,10,6,3,7,2,5
23265,10,6,3,7,1,7
23266,10,6,3,7,2,4
23267,10,6,3,7,1,4
23268,10,65,3,7,2,5
23269,10,65,3,7,1,6
23270,10,65,3,7,2,6
23271,10,65,3,7,1,5
23272,10,65,3,7,0,5
23273,10,65,3,7,0,4
23274,10,65,3,7,0,4
23275,10,13,3,7,2,9
23276,10,13,3,7,1,4
23277,10,13,3,7,2,5
23278,10,13,3,7,1,5
23279,10,13,3,7,0,4
23280,10,13,3,7,1,4
23281,10,13,3,7,0,4
23282,10,62,3,7,0,5
23283,10,62,3,7,2,8
23284,10,62,3,7,2,7
23285,10,62,3,7,0,4
23286,10,62,3,7,1,5
23287,10,62,3,7,3,6
23288,10,62,3,7,0,5
23289,10,50,3,7,0,8
23290,10,50,3,7,2,8
23291,10,50,3,7,4,12
23292,10,50,3,7,0,8
23293,10,50,3,7,2,8
23294,10,50,3,7,2,8
23295,10,50,3,7,0,8
23296,10,48,3,7,1,5
23297,10,48,3,7,0,4
23298,10,48,3,7,1,4
23299,10,48,3,7,1,4
23300,10,48,3,7,1,4
23301,10,48,3,7,0,4
23302,10,48,3,7,0,4
23303,10,51,3,7,3,8
23304,10,51,3,7,2,8
23305,10,51,3,7,2,7
23306,10,51,3,7,1,5
23307,10,51,3,7,0,4
23308,10,51,3,7,1,4
23309,10,51,3,7,1,4
23310,10,74,3,7,0,5
23311,10,74,3,7,2,4
23312,10,74,3,7,1,7
23313,10,74,3,7,0,4
23314,10,74,3,7,0,4
23315,10,74,3,7,0,4
23316,10,74,3,7,1,4
23317,10,73,3,7,1,5
23318,10,73,3,7,0,4
23319,10,73,3,7,3,8
23320,10,73,3,7,0,4
23321,10,73,3,7,1,5
23322,10,73,3,7,2,4
23323,10,73,3,7,2,5
23324,10,53,3,7,0,7
23325,10,53,3,7,0,4
23326,10,53,3,7,2,8
23327,10,53,3,7,2,6
23328,10,53,3,7,0,4
23329,10,53,3,7,0,4
23330,10,53,3,7,1,5
23331,10,18,3,7,3,7
23332,10,18,3,7,3,8
23333,10,18,3,7,1,4
23334,10,18,3,7,1,4
23335,10,18,3,7,1,4
23336,10,18,3,7,1,4
23337,10,18,3,7,1,5
23338,10,9,3,7,3,7
23339,10,9,3,7,2,6
23340,10,9,3,7,2,7
23341,10,9,3,7,1,6
23342,10,9,3,7,1,6
23343,10,9,3,7,0,4
23344,10,9,3,7,1,4
23345,10,56,3,7,4,10
23346,10,56,3,7,3,9
23347,10,56,3,7,2,6
23348,10,56,3,7,2,7
23349,10,56,3,7,3,8
23350,10,56,3,7,4,10
23351,10,56,3,7,2,7
23352,10,20,3,7,2,7
23353,10,20,3,7,2,7
23354,10,20,3,7,0,4
23355,10,20,3,7,1,4
23356,10,20,3,7,1,4
23357,10,20,3,7,1,4
23358,10,20,3,7,2,5
23359,10,68,3,7,0,4
23360,10,68,3,7,1,4
23361,10,68,3,7,0,4
23362,10,68,3,7,1,4
23363,10,68,3,7,0,4
23364,10,68,3,7,0,4
23365,10,68,3,7,1,4
23366,10,72,3,7,0,4
23367,10,72,3,7,0,5
23368,10,72,3,7,0,4
23369,10,72,3,7,1,4
23370,10,72,3,7,0,4
23371,10,72,3,7,1,8
23372,10,72,3,7,0,4
23373,10,3,3,7,1,6
23374,10,3,3,7,2,7
23375,10,3,3,7,2,7
23376,10,3,3,7,2,7
23377,10,3,3,7,3,7
23378,10,3,3,7,3,9
23379,10,3,3,7,2,7
23380,10,15,3,7,1,9
23381,10,15,3,7,2,7
23382,10,15,3,7,4,14
23383,10,15,3,7,2,7
23384,10,15,3,7,2,7
23385,10,15,3,7,2,6
23386,10,15,3,7,1,4
23387,10,26,3,7,2,7
23388,10,26,3,7,2,10
23389,10,26,3,7,2,8
23390,10,26,3,7,2,10
23391,10,26,3,7,2,9
23392,10,26,3,7,2,9
23393,10,26,3,7,2,8
23394,10,63,3,7,2,11
23395,10,63,3,7,1,11
23396,10,63,3,7,3,11
23397,10,63,3,7,2,9
23398,10,63,3,7,2,8
23399,10,63,3,7,0,7
23400,10,63,3,7,0,6
23401,10,40,3,7,2,6
23402,10,40,3,7,3,7
23403,10,40,3,7,2,8
23404,10,40,3,7,1,6
23405,10,40,3,7,0,6
23406,10,40,3,7,1,8
23407,10,40,3,7,1,6
23408,10,25,3,7,3,7
23409,10,25,3,7,2,6
23410,10,25,3,7,2,7
23411,10,25,3,7,3,6
23412,10,25,3,7,1,5
23413,10,25,3,7,2,7
23414,10,25,3,7,1,5
23415,10,64,3,7,0,4
23416,10,64,3,7,1,5
23417,10,64,3,7,1,6
23418,10,64,3,7,2,9
23419,10,64,3,7,1,5
23420,10,64,3,7,0,4
23421,10,64,3,7,1,4
23422,10,57,3,7,0,4
23423,10,57,3,7,1,4
23424,10,57,3,7,0,4
23425,10,57,3,7,1,4
23426,10,57,3,7,1,4
23427,10,57,3,7,1,5
23428,10,57,3,7,0,4
23429,10,12,3,7,2,8
23430,10,12,3,7,2,7
23431,10,12,3,7,2,10
23432,10,12,3,7,2,5
23433,10,12,3,7,3,8
23434,10,12,3,7,3,8
23435,10,12,3,7,0,4
23436,10,7,3,7,1,5
23437,10,7,3,7,2,8
23438,10,7,3,7,1,4
23439,10,7,3,7,1,4
23440,10,7,3,7,2,4
23441,10,7,3,7,1,4
23442,10,7,3,7,0,5
23443,10,52,3,7,1,5
23444,10,52,3,7,1,7
23445,10,52,3,7,2,7
23446,10,52,3,7,2,5
23447,10,52,3,7,1,4
23448,10,52,3,7,1,5
23449,10,52,3,7,1,4
23450,10,55,3,7,2,7
23451,10,55,3,7,2,8
23452,10,55,3,7,2,9
23453,10,55,3,7,3,8
23454,10,55,3,7,3,9
23455,10,55,3,7,3,6
23456,10,55,3,7,1,5
23457,10,1,3,7,1,4
23458,10,1,3,7,1,5
23459,10,1,3,7,2,5
23460,10,1,3,7,2,6
23461,10,1,3,7,2,6
23462,10,1,3,7,1,5
23463,10,1,3,7,0,4
23464,10,70,3,7,1,5
23465,10,70,3,7,0,4
23466,10,70,3,7,0,5
23467,10,70,3,7,0,4
23468,10,70,3,7,1,4
23469,10,70,3,7,0,4
23470,10,70,3,7,0,5
23471,10,66,3,7,1,6
23472,10,66,3,7,1,5
23473,10,66,3,7,0,6
23474,10,66,3,7,0,5
23475,10,66,3,7,0,4
23476,10,66,3,7,2,7
23477,10,66,3,7,0,5
23478,10,61,3,7,2,8
23479,10,61,3,7,2,7
23480,10,61,3,7,3,7
23481,10,61,3,7,2,7
23482,10,61,3,7,3,14
23483,10,61,3,7,2,6
23484,10,61,3,7,1,5
23485,10,2,3,7,2,7
23486,10,2,3,7,5,13
23487,10,2,3,7,2,7
23488,10,2,3,7,2,6
23489,10,2,3,7,1,4
23490,10,2,3,7,0,4
23491,10,2,3,7,2,6
23492,10,27,3,7,0,5
