"","section","id","id_attack","acc"
"1049",6,40,45,0.25
"1050",7,40,45,0.6
"1051",1,40,54,0.142857142857143
"1052",2,40,54,0.333333333333333
"1053",3,40,54,0.333333333333333
"1054",4,40,54,0.166666666666667
"1055",5,40,54,0.6
"1056",6,40,54,0.166666666666667
"1057",7,40,54,0.5
"1058",1,40,3,0
"1059",2,40,3,0
"1060",3,40,3,0
"1061",4,40,3,0
"1062",5,40,3,0
"1063",6,40,3,0
"1064",7,40,3,0
"1065",1,40,49,0
"1066",2,40,49,0
"1067",3,40,49,0.75
"1068",4,40,49,0.6
"1069",5,40,49,0.5
"1070",6,40,49,0.571428571428571
"1071",7,40,49,0.5
"1072",1,67,24,0
"1073",2,67,24,0
"1074",3,67,24,0
"1075",4,67,24,0
"1076",5,67,24,0
"1077",6,67,24,0.25
"1078",7,67,24,0
"1079",1,67,7,0
"1080",2,67,7,0.125
"1081",3,67,7,0.25
"1082",4,67,7,0
"1083",5,67,7,0.5
"1084",6,67,7,0
"1085",7,67,7,0.2
"1086",1,67,40,0
"1087",2,67,40,0.142857142857143
"1088",3,67,40,0
"1089",4,67,40,0
"1090",5,67,40,0
"1091",6,67,40,0.125
"1092",7,67,40,0
"1093",1,67,50,0.25
"1094",2,67,50,0.25
"1095",3,67,50,0
"1096",4,67,50,0.25
"1097",5,67,50,0.5
"1098",6,67,50,0.25
"1099",7,67,50,0.5
"1100",1,67,6,0
"1101",2,67,6,0
"1102",3,67,6,0.125
"1103",4,67,6,0.2
"1104",5,67,6,0
"1105",6,67,6,0.25
"1106",7,67,6,0
"1107",1,67,58,0.2
"1108",2,67,58,0.2
"1109",3,67,58,0.5
"1110",4,67,58,0.25
"1111",5,67,58,0.25
"1112",6,67,58,0.25
"1113",7,67,58,0
"1114",1,67,66,0.166666666666667
"1115",2,67,66,0.4
"1116",3,67,66,0
"1117",4,67,66,0.4
"1118",5,67,66,0.25
"1119",6,67,66,0.428571428571429
"1120",7,67,66,0.4
"1121",1,67,47,0.2
"1122",2,67,47,0.5
"1123",3,67,47,0.5
"1124",4,67,47,1
"1125",5,67,47,0.5
"1126",6,67,47,0.75
"1127",7,67,47,0.4
"1128",1,67,19,0.4
"1129",2,67,19,0.25
"1130",3,67,19,0.25
"1131",4,67,19,0.25
"1132",5,67,19,0
"1133",6,67,19,0.25
"1134",7,67,19,0.142857142857143
"1135",1,67,27,0.2
"1136",2,67,27,0
"1137",3,67,27,0.4
"1138",4,67,27,0
"1139",5,67,27,0.125
"1140",6,67,27,0.2
"1141",7,67,27,0.166666666666667
"1142",1,67,26,0
"1143",2,67,26,0
"1144",3,67,26,0.25
"1145",4,67,26,0.1
"1146",5,67,26,0
"1147",6,67,26,0
"1148",7,67,26,0
"1149",1,67,62,0
"1150",2,67,62,0.125
"1151",3,67,62,0
"1152",4,67,62,0.5
"1153",5,67,62,0.2
"1154",6,67,62,0
"1155",7,67,62,0.2
"1156",1,67,68,0.5
"1157",2,67,68,0.5
"1158",3,67,68,0.5
"1159",4,67,68,0.5
"1160",5,67,68,0.5
"1161",6,67,68,0.5
"1162",7,67,68,0.25
"1163",1,67,42,0.4
"1164",2,67,42,0.25
"1165",3,67,42,0.25
"1166",4,67,42,0.25
"1167",5,67,42,0.5
"1168",6,67,42,0
"1169",7,67,42,0.5
"1170",1,67,12,0
"1171",2,67,12,0.142857142857143
"1172",3,67,12,0
"1173",4,67,12,0.2
"1174",5,67,12,0
"1175",6,67,12,0
"1176",7,67,12,0.5
"1177",1,67,69,0
"1178",2,67,69,0.4
"1179",3,67,69,0.166666666666667
"1180",4,67,69,0
"1181",5,67,69,0.5
"1182",6,67,69,0.5
"1183",7,67,69,0
"1184",1,67,73,0.2
"1185",2,67,73,0.25
"1186",3,67,73,0
"1187",4,67,73,0.75
"1188",5,67,73,0.2
"1189",6,67,73,0.25
"1190",7,67,73,0.4
"1191",1,67,44,0.75
"1192",2,67,44,0.5
"1193",3,67,44,0.5
"1194",4,67,44,0.5
"1195",5,67,44,0.25
"1196",6,67,44,0.2
"1197",7,67,44,0.5
"1198",1,67,10,0.125
"1199",2,67,10,0.25
"1200",3,67,10,0
"1201",4,67,10,0.2
"1202",5,67,10,0.25
"1203",6,67,10,0.25
"1204",7,67,10,0.25
"1205",1,67,41,0
"1206",2,67,41,0
"1207",3,67,41,0
"1208",4,67,41,0.25
"1209",5,67,41,0.25
"1210",6,67,41,0.25
"1211",7,67,41,0
"1212",1,67,70,0.2
"1213",2,67,70,0.25
"1214",3,67,70,0
"1215",4,67,70,0.5
"1216",5,67,70,0
"1217",6,67,70,0.5
"1218",7,67,70,0.8
"1219",1,67,48,0.2
"1220",2,67,48,0.75
"1221",3,67,48,0.5
"1222",4,67,48,0.25
"1223",5,67,48,0.75
"1224",6,67,48,0.5
"1225",7,67,48,0.25
"1226",1,67,8,0
"1227",2,67,8,0
"1228",3,67,8,0
"1229",4,67,8,0.142857142857143
"1230",5,67,8,0.166666666666667
"1231",6,67,8,0
"1232",7,67,8,0.166666666666667
"1233",1,67,9,0.142857142857143
"1234",2,67,9,0.166666666666667
"1235",3,67,9,0
"1236",4,67,9,0
"1237",5,67,9,0
"1238",6,67,9,0.25
"1239",7,67,9,0.25
"1240",1,67,25,0.142857142857143
"1241",2,67,25,0.333333333333333
"1242",3,67,25,0.142857142857143
"1243",4,67,25,0
"1244",5,67,25,0
"1245",6,67,25,0
"1246",7,67,25,0.2
"1247",1,67,20,0.142857142857143
"1248",2,67,20,0.285714285714286
"1249",3,67,20,0
"1250",4,67,20,0.25
"1251",5,67,20,0.25
"1252",6,67,20,0
"1253",7,67,20,0
"1254",1,67,17,0.333333333333333
"1255",2,67,17,0
"1256",3,67,17,0.166666666666667
"1257",4,67,17,0.25
"1258",5,67,17,0.2
"1259",6,67,17,0.333333333333333
"1260",7,67,17,0.25
"1261",1,67,51,0.125
"1262",2,67,51,0
"1263",3,67,51,0
"1264",4,67,51,0.2
"1265",5,67,51,0.5
"1266",6,67,51,0.75
"1267",7,67,51,0.25
"1268",1,67,55,0
"1269",2,67,55,0
"1270",3,67,55,0
"1271",4,67,55,0
"1272",5,67,55,0
"1273",6,67,55,0.166666666666667
"1274",7,67,55,0
"1275",1,67,64,0.25
"1276",2,67,64,0.2
"1277",3,67,64,0.333333333333333
"1278",4,67,64,0.222222222222222
"1279",5,67,64,0.4
"1280",6,67,64,0.75
"1281",7,67,64,0.5
"1282",1,67,72,0
"1283",2,67,72,0.2
"1284",3,67,72,0
"1285",4,67,72,0
"1286",5,67,72,0.75
"1287",6,67,72,0.375
"1288",7,67,72,0.25
"1289",1,67,43,0.25
"1290",2,67,43,0.5
"1291",3,67,43,0.5
"1292",4,67,43,0
"1293",5,67,43,0.2
"1294",6,67,43,0
"1295",7,67,43,0.142857142857143
"1296",1,67,1,0.25
"1297",2,67,1,0.2
"1298",3,67,1,0
"1299",4,67,1,0
"1300",5,67,1,0.166666666666667
"1301",6,67,1,0
"1302",7,67,1,0
"1303",1,67,18,0.142857142857143
"1304",2,67,18,0.125
"1305",3,67,18,0
"1306",4,67,18,0
"1307",5,67,18,0
"1308",6,67,18,0.25
"1309",7,67,18,0.2
"1310",1,67,53,0.142857142857143
"1311",2,67,53,0.25
"1312",3,67,53,0
"1313",4,67,53,0.166666666666667
"1314",5,67,53,0.75
"1315",6,67,53,0.25
"1316",7,67,53,0.4
"1317",1,67,52,0.2
"1318",2,67,52,0.428571428571429
"1319",3,67,52,0
"1320",4,67,52,0
"1321",5,67,52,0.25
"1322",6,67,52,0.4
"1323",7,67,52,0.25
"1324",1,67,2,0
"1325",2,67,2,0
"1326",3,67,2,0
"1327",4,67,2,0
"1328",5,67,2,0.25
"1329",6,67,2,0.25
"1330",7,67,2,0
"1331",1,67,61,0.125
"1332",2,67,61,0.142857142857143
"1333",3,67,61,0
"1334",4,67,61,0
"1335",5,67,61,0.285714285714286
"1336",6,67,61,0.333333333333333
"1337",7,67,61,0
"1338",1,67,74,0.2
"1339",2,67,74,0.25
"1340",3,67,74,0.142857142857143
"1341",4,67,74,0.5
"1342",5,67,74,0.25
"1343",6,67,74,0.5
"1344",7,67,74,0.75
"1345",1,67,63,0.181818181818182
"1346",2,67,63,0
"1347",3,67,63,0.181818181818182
"1348",4,67,63,0
"1349",5,67,63,0.125
"1350",6,67,63,0
"1351",7,67,63,0.333333333333333
"1352",1,67,57,0.25
"1353",2,67,57,0.25
"1354",3,67,57,0.25
"1355",4,67,57,0.75
"1356",5,67,57,0
"1357",6,67,57,0.2
"1358",7,67,57,0
"1359",1,67,71,0.5
"1360",2,67,71,0.75
"1361",3,67,71,0.428571428571429
"1362",4,67,71,0.5
"1363",5,67,71,0.2
"1364",6,67,71,0.2
"1365",7,67,71,0
"1366",1,67,56,0
"1367",2,67,56,0
"1368",3,67,56,0.166666666666667
"1369",4,67,56,0
"1370",5,67,56,0.25
"1371",6,67,56,0
"1372",7,67,56,0
"1373",1,67,15,0.111111111111111
"1374",2,67,15,0
"1375",3,67,15,0.0714285714285714
"1376",4,67,15,0
"1377",5,67,15,0.142857142857143
"1378",6,67,15,0.166666666666667
"1379",7,67,15,0.25
"1380",1,67,13,0.111111111111111
"1381",2,67,13,0.25
"1382",3,67,13,0
"1383",4,67,13,0.4
"1384",5,67,13,0.25
"1385",6,67,13,0.25
"1386",7,67,13,0.5
"1387",1,67,65,0.4
"1388",2,67,65,0.166666666666667
"1389",3,67,65,0.166666666666667
"1390",4,67,65,0.2
"1391",5,67,65,0.2
"1392",6,67,65,0.75
"1393",7,67,65,0.5
"1394",1,67,11,0
"1395",2,67,11,0
"1396",3,67,11,0.25
"1397",4,67,11,0.25
"1398",5,67,11,0
"1399",6,67,11,0.25
"1400",7,67,11,0.166666666666667
"1401",1,67,45,0
"1402",2,67,45,0.166666666666667
"1403",3,67,45,0.166666666666667
"1404",4,67,45,0
"1405",5,67,45,0
"1406",6,67,45,0.25
"1407",7,67,45,0.2
"1408",1,67,54,0.142857142857143
"1409",2,67,54,0.111111111111111
"1410",3,67,54,0.166666666666667
"1411",4,67,54,0
"1412",5,67,54,0.8
"1413",6,67,54,0
"1414",7,67,54,0.166666666666667
"1415",1,67,3,0
"1416",2,67,3,0
"1417",3,67,3,0
"1418",4,67,3,0
"1419",5,67,3,0
"1420",6,67,3,0
"1421",7,67,3,0.142857142857143
"1422",1,67,49,0
"1423",2,67,49,0
"1424",3,67,49,0.75
"1425",4,67,49,0.4
"1426",5,67,49,0.25
"1427",6,67,49,0.285714285714286
"1428",7,67,49,0.5
"1429",1,50,24,0
"1430",2,50,24,0.25
"1431",3,50,24,0.2
"1432",4,50,24,0.5
"1433",5,50,24,0.5
"1434",6,50,24,0.25
"1435",7,50,24,0
"1436",1,50,7,0.2
"1437",2,50,7,0.125
"1438",3,50,7,0.25
"1439",4,50,7,0.5
"1440",5,50,7,0.5
"1441",6,50,7,0.25
"1442",7,50,7,1
"1443",1,50,40,0
"1444",2,50,40,0
"1445",3,50,40,0.125
"1446",4,50,40,0.166666666666667
"1447",5,50,40,0.166666666666667
"1448",6,50,40,0.25
"1449",7,50,40,0.333333333333333
"1450",1,50,67,0.375
"1451",2,50,67,0
"1452",3,50,67,0.5
"1453",4,50,67,0
"1454",5,50,67,0.25
"1455",6,50,67,0.25
"1456",7,50,67,0.5
"1457",1,50,6,0.166666666666667
"1458",2,50,6,0.142857142857143
"1459",3,50,6,0.125
"1460",4,50,6,0.6
"1461",5,50,6,0
"1462",6,50,6,0.5
"1463",7,50,6,0.5
"1464",1,50,58,0.2
"1465",2,50,58,0.4
"1466",3,50,58,0.75
"1467",4,50,58,0.25
"1468",5,50,58,0.5
"1469",6,50,58,0.5
"1470",7,50,58,0.5
"1471",1,50,66,0.333333333333333
"1472",2,50,66,0.4
"1473",3,50,66,0.5
"1474",4,50,66,0.4
"1475",5,50,66,0.25
"1476",6,50,66,0
"1477",7,50,66,0.6
"1478",1,50,47,0.6
"1479",2,50,47,0.5
"1480",3,50,47,0.75
"1481",4,50,47,0.5
"1482",5,50,47,0.25
"1483",6,50,47,0.5
"1484",7,50,47,0.4
"1485",1,50,19,0.4
"1486",2,50,19,0.5
"1487",3,50,19,0.5
"1488",4,50,19,0.25
"1489",5,50,19,0
"1490",6,50,19,0.25
"1491",7,50,19,0.285714285714286
"1492",1,50,27,0.6
"1493",2,50,27,0.181818181818182
"1494",3,50,27,0.6
"1495",4,50,27,0.5
"1496",5,50,27,0.125
"1497",6,50,27,0.8
"1498",7,50,27,0.166666666666667
"1499",1,50,26,0
"1500",2,50,26,0.1
"1501",3,50,26,0.125
"1502",4,50,26,0.2
"1503",5,50,26,0
"1504",6,50,26,0
"1505",7,50,26,0.25
"1506",1,50,62,0.2
"1507",2,50,62,0
"1508",3,50,62,0
"1509",4,50,62,0.75
"1510",5,50,62,0.4
"1511",6,50,62,0.333333333333333
"1512",7,50,62,0.2
"1513",1,50,68,0.5
"1514",2,50,68,0.25
"1515",3,50,68,0.75
"1516",4,50,68,0.5
"1517",5,50,68,0.5
"1518",6,50,68,0.75
"1519",7,50,68,0.5
"1520",1,50,42,0.4
"1521",2,50,42,0.25
"1522",3,50,42,0.5
"1523",4,50,42,0.5
"1524",5,50,42,0.25
"1525",6,50,42,0.25
"1526",7,50,42,0.25
"1527",1,50,12,0
"1528",2,50,12,0.142857142857143
"1529",3,50,12,0
"1530",4,50,12,0.2
"1531",5,50,12,0.125
"1532",6,50,12,0.125
"1533",7,50,12,0.5
"1534",1,50,69,0
"1535",2,50,69,0.4
"1536",3,50,69,0.166666666666667
"1537",4,50,69,0
"1538",5,50,69,0.5
"1539",6,50,69,0.25
"1540",7,50,69,0.5
"1541",1,50,73,0
"1542",2,50,73,0.25
"1543",3,50,73,0.125
"1544",4,50,73,0.25
"1545",5,50,73,0.2
"1546",6,50,73,0.5
"1547",7,50,73,0.2
"1548",1,50,44,0.75
"1549",2,50,44,0.5
"1550",3,50,44,0.25
"1551",4,50,44,0.75
"1552",5,50,44,0.25
"1553",6,50,44,0.2
"1554",7,50,44,0.25
"1555",1,50,10,0.125
"1556",2,50,10,0.5
"1557",3,50,10,0.25
"1558",4,50,10,0.2
"1559",5,50,10,0
"1560",6,50,10,0.25
"1561",7,50,10,0.25
"1562",1,50,41,0.2
"1563",2,50,41,0.2
"1564",3,50,41,0.2
"1565",4,50,41,0.25
"1566",5,50,41,0.5
"1567",6,50,41,0.25
"1568",7,50,41,0.166666666666667
"1569",1,50,70,0.4
"1570",2,50,70,0.5
"1571",3,50,70,0.4
"1572",4,50,70,0.75
"1573",5,50,70,0.25
"1574",6,50,70,0.5
"1575",7,50,70,0.6
"1576",1,50,48,0.2
"1577",2,50,48,0.75
"1578",3,50,48,0.75
"1579",4,50,48,0.5
"1580",5,50,48,0.5
"1581",6,50,48,0.25
"1582",7,50,48,0.75
"1583",1,50,8,0.0952380952380952
"1584",2,50,8,0.3
"1585",3,50,8,0
"1586",4,50,8,0
"1587",5,50,8,0.166666666666667
"1588",6,50,8,0
"1589",7,50,8,0
"1590",1,50,9,0.142857142857143
"1591",2,50,9,0.333333333333333
"1592",3,50,9,0
"1593",4,50,9,0
"1594",5,50,9,0.333333333333333
"1595",6,50,9,0.25
"1596",7,50,9,0.5
"1597",1,50,25,0.714285714285714
"1598",2,50,25,0.166666666666667
"1599",3,50,25,0.285714285714286
"1600",4,50,25,0
"1601",5,50,25,0.4
"1602",6,50,25,0.285714285714286
"1603",7,50,25,0.2
"1604",1,50,20,0.714285714285714
"1605",2,50,20,0.428571428571429
"1606",3,50,20,0
"1607",4,50,20,0.25
"1608",5,50,20,0.75
"1609",6,50,20,0
"1610",7,50,20,0.2
"1611",1,50,17,0.666666666666667
"1612",2,50,17,0.4
"1613",3,50,17,0
"1614",4,50,17,0.25
"1615",5,50,17,0.4
"1616",6,50,17,0.166666666666667
"1617",7,50,17,0.25
"1618",1,50,51,0
"1619",2,50,51,0.125
"1620",3,50,51,0.142857142857143
"1621",4,50,51,0.4
"1622",5,50,51,0.25
"1623",6,50,51,0.5
"1624",7,50,51,0.75
"1625",1,50,55,0.142857142857143
"1626",2,50,55,0
"1627",3,50,55,0.444444444444444
"1628",4,50,55,0
"1629",5,50,55,0
"1630",6,50,55,0
"1631",7,50,55,0
"1632",1,50,64,0.5
"1633",2,50,64,0.6
"1634",3,50,64,0.5
"1635",4,50,64,0.333333333333333
"1636",5,50,64,0.4
"1637",6,50,64,0.5
"1638",7,50,64,0.25
"1639",1,50,72,0
"1640",2,50,72,0.4
"1641",3,50,72,0
"1642",4,50,72,0.25
"1643",5,50,72,0.5
"1644",6,50,72,0.25
"1645",7,50,72,0.75
"1646",1,50,43,0
"1647",2,50,43,0.5
"1648",3,50,43,0.5
"1649",4,50,43,0.142857142857143
"1650",5,50,43,0.2
"1651",6,50,43,0.125
"1652",7,50,43,0.142857142857143
"1653",1,50,1,0.5
"1654",2,50,1,0.4
"1655",3,50,1,0
"1656",4,50,1,0.166666666666667
"1657",5,50,1,0.333333333333333
"1658",6,50,1,0.4
"1659",7,50,1,0.5
"1660",1,50,18,0.142857142857143
"1661",2,50,18,0.25
"1662",3,50,18,0.25
"1663",4,50,18,0.25
"1664",5,50,18,0.25
"1665",6,50,18,0
"1666",7,50,18,0.4
"1667",1,50,53,0.285714285714286
"1668",2,50,53,0.5
"1669",3,50,53,0.25
"1670",4,50,53,0.166666666666667
"1671",5,50,53,0.75
"1672",6,50,53,0.25
"1673",7,50,53,0.2
"1674",1,50,52,0.6
"1675",2,50,52,0.285714285714286
"1676",3,50,52,0.428571428571429
"1677",4,50,52,0
"1678",5,50,52,0.25
"1679",6,50,52,0
"1680",7,50,52,0.5
"1681",1,50,2,0
"1682",2,50,2,0.0769230769230769
"1683",3,50,2,0
"1684",4,50,2,0.166666666666667
"1685",5,50,2,0.5
"1686",6,50,2,0.5
"1687",7,50,2,0.166666666666667
"1688",1,50,61,0.125
"1689",2,50,61,0.285714285714286
"1690",3,50,61,0
"1691",4,50,61,0.142857142857143
"1692",5,50,61,0.428571428571429
"1693",6,50,61,0.333333333333333
"1694",7,50,61,0.2
"1695",1,50,74,0.8
"1696",2,50,74,0.25
"1697",3,50,74,0.142857142857143
"1698",4,50,74,0.25
"1699",5,50,74,0
"1700",6,50,74,0.5
"1701",7,50,74,0.5
"1702",1,50,63,0.0909090909090909
"1703",2,50,63,0.363636363636364
"1704",3,50,63,0.272727272727273
"1705",4,50,63,0.111111111111111
"1706",5,50,63,0.125
"1707",6,50,63,0.142857142857143
"1708",7,50,63,0.833333333333333
"1709",1,50,57,0.5
"1710",2,50,57,0.25
"1711",3,50,57,0.25
"1712",4,50,57,0.75
"1713",5,50,57,0.25
"1714",6,50,57,0.2
"1715",7,50,57,0.25
"1716",1,50,71,0.5
"1717",2,50,71,0.75
"1718",3,50,71,0.714285714285714
"1719",4,50,71,0.75
"1720",5,50,71,0.4
"1721",6,50,71,0
"1722",7,50,71,0
"1723",1,50,56,0.1
"1724",2,50,56,0
"1725",3,50,56,0.166666666666667
"1726",4,50,56,0.142857142857143
"1727",5,50,56,0.25
"1728",6,50,56,0
"1729",7,50,56,0
"1730",1,50,15,0.111111111111111
"1731",2,50,15,0
"1732",3,50,15,0.285714285714286
"1733",4,50,15,0.285714285714286
"1734",5,50,15,0.142857142857143
"1735",6,50,15,0.166666666666667
"1736",7,50,15,0.25
"1737",1,50,13,0.111111111111111
"1738",2,50,13,0.5
"1739",3,50,13,0
"1740",4,50,13,0.2
"1741",5,50,13,0.5
"1742",6,50,13,0.5
"1743",7,50,13,0.25
"1744",1,50,65,0.4
"1745",2,50,65,0.166666666666667
"1746",3,50,65,0.333333333333333
"1747",4,50,65,0.2
"1748",5,50,65,0.6
"1749",6,50,65,0.5
"1750",7,50,65,0.5
"1751",1,50,11,0.125
"1752",2,50,11,0.111111111111111
"1753",3,50,11,0.5
"1754",4,50,11,0.5
"1755",5,50,11,0
"1756",6,50,11,0.25
"1757",7,50,11,0.166666666666667
"1758",1,50,45,0.4
"1759",2,50,45,0
"1760",3,50,45,0.333333333333333
"1761",4,50,45,0.5
"1762",5,50,45,0.2
"1763",6,50,45,0.25
"1764",7,50,45,0.4
"1765",1,50,54,0.142857142857143
"1766",2,50,54,0.222222222222222
"1767",3,50,54,0.166666666666667
"1768",4,50,54,0.333333333333333
"1769",5,50,54,0.6
"1770",6,50,54,0.333333333333333
"1771",7,50,54,0.5
"1772",1,50,3,0
"1773",2,50,3,0
"1774",3,50,3,0.142857142857143
"1775",4,50,3,0.142857142857143
"1776",5,50,3,0.142857142857143
"1777",6,50,3,0.111111111111111
"1778",7,50,3,0
"1779",1,50,49,0
"1780",2,50,49,0
"1781",3,50,49,0.25
"1782",4,50,49,0.4
"1783",5,50,49,0.25
"1784",6,50,49,0.285714285714286
"1785",7,50,49,0.25
"1786",1,6,24,0.5
"1787",2,6,24,0.25
"1788",3,6,24,0.2
"1789",4,6,24,0.25
"1790",5,6,24,0.25
"1791",6,6,24,0.5
"1792",7,6,24,0
"1793",1,6,7,0.4
"1794",2,6,7,0.375
"1795",3,6,7,0
"1796",4,6,7,0.5
"1797",5,6,7,0.75
"1798",6,6,7,0.75
"1799",7,6,7,0.6
"1800",1,6,40,0.166666666666667
"1801",2,6,40,0.142857142857143
"1802",3,6,40,0.125
"1803",4,6,40,0.166666666666667
"1804",5,6,40,0.333333333333333
"1805",6,6,40,0.125
"1806",7,6,40,0
"1807",1,6,67,0.25
"1808",2,6,67,0
"1809",3,6,67,0.25
"1810",4,6,67,0.2
"1811",5,6,67,0.25
"1812",6,6,67,0
"1813",7,6,67,0.25
"1814",1,6,50,0.25
"1815",2,6,50,0.25
"1816",3,6,50,0.166666666666667
"1817",4,6,50,0.25
"1818",5,6,50,0.5
"1819",6,6,50,0.25
"1820",7,6,50,0.25
"1821",1,6,58,0
"1822",2,6,58,0.2
"1823",3,6,58,0.25
"1824",4,6,58,0.25
"1825",5,6,58,0.75
"1826",6,6,58,0.25
"1827",7,6,58,0
"1828",1,6,66,0
"1829",2,6,66,0.6
"1830",3,6,66,0.333333333333333
"1831",4,6,66,0.2
"1832",5,6,66,0
"1833",6,6,66,0.285714285714286
"1834",7,6,66,0.6
"1835",1,6,47,0
"1836",2,6,47,0.25
"1837",3,6,47,0.25
"1838",4,6,47,0.25
"1839",5,6,47,0
"1840",6,6,47,0.25
"1841",7,6,47,0.6
"1842",1,6,19,0.2
"1843",2,6,19,0.25
"1844",3,6,19,0.25
"1845",4,6,19,0.5
"1846",5,6,19,0
"1847",6,6,19,0.5
"1848",7,6,19,0
"1849",1,6,27,0.6
"1850",2,6,27,0.181818181818182
"1851",3,6,27,0.4
"1852",4,6,27,0.25
"1853",5,6,27,0.25
"1854",6,6,27,0.6
"1855",7,6,27,0.333333333333333
"1856",1,6,26,0.142857142857143
"1857",2,6,26,0.4
"1858",3,6,26,0.375
"1859",4,6,26,0
"1860",5,6,26,0.111111111111111
"1861",6,6,26,0.111111111111111
"1862",7,6,26,0
"1863",1,6,62,0.2
"1864",2,6,62,0.125
"1865",3,6,62,0.142857142857143
"1866",4,6,62,0.75
"1867",5,6,62,1
"1868",6,6,62,0.166666666666667
"1869",7,6,62,0.2
"1870",1,6,68,0.25
"1871",2,6,68,0.5
"1872",3,6,68,0
"1873",4,6,68,0.25
"1874",5,6,68,0.25
"1875",6,6,68,0.5
"1876",7,6,68,0.5
"1877",1,6,42,0.2
"1878",2,6,42,0.25
"1879",3,6,42,0.25
"1880",4,6,42,0.25
"1881",5,6,42,0
"1882",6,6,42,0.25
"1883",7,6,42,0.5
"1884",1,6,12,0.125
"1885",2,6,12,0.285714285714286
"1886",3,6,12,0.1
"1887",4,6,12,0.6
"1888",5,6,12,0.375
"1889",6,6,12,0.25
"1890",7,6,12,0.5
"1891",1,6,69,0.333333333333333
"1892",2,6,69,0.4
"1893",3,6,69,0.5
"1894",4,6,69,0
"1895",5,6,69,0.25
"1896",6,6,69,0
"1897",7,6,69,0.5
"1898",1,6,73,0.2
"1899",2,6,73,0.25
"1900",3,6,73,0.125
"1901",4,6,73,0.5
"1902",5,6,73,0.2
"1903",6,6,73,0.25
"1904",7,6,73,0.4
"1905",1,6,44,0.25
"1906",2,6,44,0.5
"1907",3,6,44,0.25
"1908",4,6,44,0.5
"1909",5,6,44,0.25
"1910",6,6,44,0.4
"1911",7,6,44,0.5
"1912",1,6,10,0.125
"1913",2,6,10,0.75
"1914",3,6,10,0.25
"1915",4,6,10,0.6
"1916",5,6,10,0
"1917",6,6,10,0.25
"1918",7,6,10,0.25
"1919",1,6,41,0.4
"1920",2,6,41,0.6
"1921",3,6,41,0.2
"1922",4,6,41,0.5
"1923",5,6,41,0.25
"1924",6,6,41,0
"1925",7,6,41,0.166666666666667
"1926",1,6,70,0.2
"1927",2,6,70,0
"1928",3,6,70,0.2
"1929",4,6,70,0
"1930",5,6,70,0
"1931",6,6,70,0.25
"1932",7,6,70,0.4
"1933",1,6,48,0.4
"1934",2,6,48,0.25
"1935",3,6,48,0.25
"1936",4,6,48,0.25
"1937",5,6,48,0.5
"1938",6,6,48,0.25
"1939",7,6,48,0.25
"1940",1,6,8,0.142857142857143
"1941",2,6,8,0.4
"1942",3,6,8,0.25
"1943",4,6,8,0
"1944",5,6,8,0.333333333333333
"1945",6,6,8,0.333333333333333
"1946",7,6,8,0.333333333333333
"1947",1,6,9,0.285714285714286
"1948",2,6,9,0.5
"1949",3,6,9,0.142857142857143
"1950",4,6,9,0.5
"1951",5,6,9,0.5
"1952",6,6,9,0.25
"1953",7,6,9,0.25
"1954",1,6,25,0
"1955",2,6,25,0.166666666666667
"1956",3,6,25,0.285714285714286
"1957",4,6,25,0.166666666666667
"1958",5,6,25,0.4
"1959",6,6,25,0
"1960",7,6,25,0
"1961",1,6,20,0.142857142857143
"1962",2,6,20,0.428571428571429
"1963",3,6,20,0.25
"1964",4,6,20,0.5
"1965",5,6,20,0.25
"1966",6,6,20,0.25
"1967",7,6,20,0.6
"1968",1,6,17,0.166666666666667
"1969",2,6,17,0.4
"1970",3,6,17,0.333333333333333
"1971",4,6,17,0.25
"1972",5,6,17,0.2
"1973",6,6,17,0.5
"1974",7,6,17,0.25
"1975",1,6,51,0.125
"1976",2,6,51,0.125
"1977",3,6,51,0.142857142857143
"1978",4,6,51,0.4
"1979",5,6,51,0.75
"1980",6,6,51,0.75
"1981",7,6,51,0.5
"1982",1,6,55,0.285714285714286
"1983",2,6,55,0.375
"1984",3,6,55,0.111111111111111
"1985",4,6,55,0.25
"1986",5,6,55,0.222222222222222
"1987",6,6,55,0.166666666666667
"1988",7,6,55,0.2
"1989",1,6,64,0.25
"1990",2,6,64,0.2
"1991",3,6,64,0.666666666666667
"1992",4,6,64,0.222222222222222
"1993",5,6,64,0.4
"1994",6,6,64,0.75
"1995",7,6,64,0.5
"1996",1,6,72,0
"1997",2,6,72,0.4
"1998",3,6,72,0.25
"1999",4,6,72,0
"2000",5,6,72,0.5
"2001",6,6,72,0.25
"2002",7,6,72,0.25
"2003",1,6,43,0.5
"2004",2,6,43,0.25
"2005",3,6,43,0.5
"2006",4,6,43,0.285714285714286
"2007",5,6,43,0.6
"2008",6,6,43,0
"2009",7,6,43,0.285714285714286
"2010",1,6,1,0.25
"2011",2,6,1,0.6
"2012",3,6,1,0.4
"2013",4,6,1,0.666666666666667
"2014",5,6,1,0.5
"2015",6,6,1,0.8
"2016",7,6,1,0.5
"2017",1,6,18,0.142857142857143
"2018",2,6,18,0.25
"2019",3,6,18,0.25
"2020",4,6,18,0.25
"2021",5,6,18,0.25
"2022",6,6,18,0.25
"2023",7,6,18,0.4
"2024",1,6,53,0.285714285714286
"2025",2,6,53,0.5
"2026",3,6,53,0.625
"2027",4,6,53,0.5
